,challenge,sample,similarity
2160,2.0,684.0,0.5022909745366367
3015,4.0,63.0,0.5021236834774515
620,0.0,620.0,0.5020869972811717
2944,3.0,730.0,0.5020132998446549
755,1.0,17.0,0.5019772140152385
2086,2.0,610.0,0.5018873881995808
3086,4.0,134.0,0.5018277604955083
445,0.0,445.0,0.5017209301945236
1071,1.0,333.0,0.5016782061039686
3441,4.0,489.0,0.5013006502714046
3078,4.0,126.0,0.5010991229793215
1491,2.0,15.0,0.5010320694764595
2202,2.0,726.0,0.5010059680360044
1138,1.0,400.0,0.5008966836436858
3619,4.0,667.0,0.500858083475777
3594,4.0,642.0,0.5006932609053524
2032,2.0,556.0,0.5006203406975058
818,1.0,80.0,0.5005955764208289
554,0.0,554.0,0.5004500506252672
1884,2.0,408.0,0.5003859299725282
3150,4.0,198.0,0.50032953372539
49,0.0,49.0,0.5001869773181389
2524,3.0,310.0,0.5001579285399838
3528,4.0,576.0,0.5000299628497893
1838,2.0,362.0,0.4997044069343781
2100,2.0,624.0,0.499483465568316
2963,4.0,11.0,0.49947236914173365
3283,4.0,331.0,0.4994256238693102
3343,4.0,391.0,0.4989434039443197
2090,2.0,614.0,0.4988447300800175
2986,4.0,34.0,0.4988352294903673
349,0.0,349.0,0.4986838274737735
182,0.0,182.0,0.49843022833957873
511,0.0,511.0,0.49835606794631704
1965,2.0,489.0,0.4980434606827808
1387,1.0,649.0,0.49799767175383314
2810,3.0,596.0,0.4979522424585099
658,0.0,658.0,0.49783653688307905
1372,1.0,634.0,0.4977406615805199
3285,4.0,333.0,0.497646074244509
3482,4.0,530.0,0.49755666708222424
3088,4.0,136.0,0.49752680523905113
3253,4.0,301.0,0.49742247081491986
3438,4.0,486.0,0.4970570993617466
3287,4.0,335.0,0.4970370813348014
1113,1.0,375.0,0.4967636822478184
1428,1.0,690.0,0.4967630899963976
507,0.0,507.0,0.4963326923594391
1862,2.0,386.0,0.49627084638800856
593,0.0,593.0,0.4961346373604345
1758,2.0,282.0,0.4961269271060609
3475,4.0,523.0,0.4958121490190923
1793,2.0,317.0,0.49578645357589235
792,1.0,54.0,0.4956859134121321
3119,4.0,167.0,0.495622195447747
1936,2.0,460.0,0.4954890683339048
600,0.0,600.0,0.49522922424924865
3370,4.0,418.0,0.49511894231526954
1410,1.0,672.0,0.4949723545169067
2801,3.0,587.0,0.4949487895806606
489,0.0,489.0,0.49492432776181805
3275,4.0,323.0,0.4948193472100566
872,1.0,134.0,0.4947744069872928
3672,4.0,720.0,0.49472515679445217
1878,2.0,402.0,0.49466179492964146
475,0.0,475.0,0.49462034544799316
1046,1.0,308.0,0.4946201287256582
266,0.0,266.0,0.4945971851111215
3532,4.0,580.0,0.4945047827709015
3509,4.0,557.0,0.4944713031320419
1739,2.0,263.0,0.49446288524357007
1037,1.0,299.0,0.4942986088612378
3024,4.0,72.0,0.49423412142600176
1881,2.0,405.0,0.4941653931765241
1441,1.0,703.0,0.4940919090900294
2117,2.0,641.0,0.4940183964272753
550,0.0,550.0,0.4940182334468922
769,1.0,31.0,0.49391561588540556
878,1.0,140.0,0.49391222664267675
1200,1.0,462.0,0.4938961842585603
3093,4.0,141.0,0.493798532847987
2342,3.0,128.0,0.4935415252748192
1622,2.0,146.0,0.49346120326670606
2033,2.0,557.0,0.49334976355298854
2002,2.0,526.0,0.4933484696639432
3168,4.0,216.0,0.49325309741173196
1098,1.0,360.0,0.49323939328567556
1560,2.0,84.0,0.4931269156584357
3229,4.0,277.0,0.49311200105994657
3296,4.0,344.0,0.4930449110637556
3280,4.0,328.0,0.49293899721445045
1414,1.0,676.0,0.49274148687757124
1310,1.0,572.0,0.4925941808048415
2756,3.0,542.0,0.49252339247558674
1014,1.0,276.0,0.49252154193718034
3301,4.0,349.0,0.4924359845088664
3294,4.0,342.0,0.4923059679212949
744,1.0,6.0,0.491964324457699
667,0.0,667.0,0.4918564663293963
198,0.0,198.0,0.49161939152835576
223,0.0,223.0,0.4916135034541841
1155,1.0,417.0,0.4915760864866279
1063,1.0,325.0,0.49119354888178635
810,1.0,72.0,0.4911806346482146
1058,1.0,320.0,0.49084785900298344
3192,4.0,240.0,0.4908154366244082
2164,2.0,688.0,0.4907858398842142
2953,4.0,1.0,0.49063657606277256
376,0.0,376.0,0.4905887162764371
688,0.0,688.0,0.4905507094924759
907,1.0,169.0,0.4902671353291237
595,0.0,595.0,0.49025017514529323
3290,4.0,338.0,0.49019586425544714
324,0.0,324.0,0.49010420870272364
139,0.0,139.0,0.4900373137181101
164,0.0,164.0,0.4898307888609128
1717,2.0,241.0,0.4897893551655106
1187,1.0,449.0,0.48958256756988117
446,0.0,446.0,0.48956145627895253
1516,2.0,40.0,0.48915652532697984
3022,4.0,70.0,0.4891194013108038
3534,4.0,582.0,0.489070392796521
747,1.0,9.0,0.48884340356818645
2009,2.0,533.0,0.48879240222081655
935,1.0,197.0,0.4886539384373648
340,0.0,340.0,0.4886517317601071
1471,1.0,733.0,0.48852563017126893
873,1.0,135.0,0.4882134752049838
923,1.0,185.0,0.4881168343643154
1483,2.0,7.0,0.48800540096085965
3494,4.0,542.0,0.4879639254092657
961,1.0,223.0,0.4876808509538513
768,1.0,30.0,0.48751223864643456
559,0.0,559.0,0.48713794863508564
1783,2.0,307.0,0.4868262819292497
1271,1.0,533.0,0.48680122000251447
1153,1.0,415.0,0.4867508648519685
1999,2.0,523.0,0.48671961004811015
3564,4.0,612.0,0.48668153850944984
1796,2.0,320.0,0.48662962896984796
681,0.0,681.0,0.4862330712454017
1837,2.0,361.0,0.48613417519191193
2107,2.0,631.0,0.4861323010519144
3144,4.0,192.0,0.4861248168131269
447,0.0,447.0,0.48587721407715656
1507,2.0,31.0,0.48584920151677147
1315,1.0,577.0,0.4855574622707862
1607,2.0,131.0,0.4855245254837941
3643,4.0,691.0,0.4854684097122526
3514,4.0,562.0,0.485335951593018
1156,1.0,418.0,0.48531958743484394
1350,1.0,612.0,0.48524568686933567
2966,4.0,14.0,0.4850949966525584
1823,2.0,347.0,0.4849350614976756
2252,3.0,38.0,0.4848262668674205
254,0.0,254.0,0.4847848482066567
153,0.0,153.0,0.48460261264419335
3614,4.0,662.0,0.4845131890671043
971,1.0,233.0,0.4841017092662212
1688,2.0,212.0,0.4839366675719341
1605,2.0,129.0,0.4838199582416305
1812,2.0,336.0,0.48367849867219126
1596,2.0,120.0,0.483471836441731
2080,2.0,604.0,0.48343061097851214
2152,2.0,676.0,0.48339451890781693
2440,3.0,226.0,0.4833914017118027
285,0.0,285.0,0.48329849846395034
3225,4.0,273.0,0.48291311293418215
2635,3.0,421.0,0.48280745672261605
980,1.0,242.0,0.4827729717900102
3379,4.0,427.0,0.4827418515892583
639,0.0,639.0,0.4826315520331459
973,1.0,235.0,0.4823896008614066
64,0.0,64.0,0.48236214715612147
1066,1.0,328.0,0.4823182027716816
462,0.0,462.0,0.4823003851258205
2316,3.0,102.0,0.48223402706801055
476,0.0,476.0,0.48220838573644254
1953,2.0,477.0,0.4821998810509134
275,0.0,275.0,0.482026957472254
2926,3.0,712.0,0.4819484537864407
1332,1.0,594.0,0.4819272686974201
1415,1.0,677.0,0.481799127685713
3006,4.0,54.0,0.48141757838137456
1064,1.0,326.0,0.4811937715681659
963,1.0,225.0,0.481014527297727
1744,2.0,268.0,0.48096026634041755
170,0.0,170.0,0.48094919020043303
1359,1.0,621.0,0.48092779451376255
936,1.0,198.0,0.48089200483840944
632,0.0,632.0,0.48085580147692997
1864,2.0,388.0,0.4808031338184142
730,0.0,730.0,0.4808029671872649
1437,1.0,699.0,0.48079359184361037
1198,1.0,460.0,0.480791933200291
1297,1.0,559.0,0.48064372435279545
1450,1.0,712.0,0.480629651316399
1784,2.0,308.0,0.48046859925038343
3553,4.0,601.0,0.4804306678437972
3579,4.0,627.0,0.48034325819944435
2573,3.0,359.0,0.48020933271838273
1403,1.0,665.0,0.48017667682553355
1674,2.0,198.0,0.48009055269470147
3138,4.0,186.0,0.4799281132886024
2889,3.0,675.0,0.47988969576650353
3583,4.0,631.0,0.4798549221768652
244,0.0,244.0,0.47961568242923236
1298,1.0,560.0,0.4795613010492201
3239,4.0,287.0,0.4795178724204159
1687,2.0,211.0,0.47951069514389566
700,0.0,700.0,0.47896183344949184
486,0.0,486.0,0.478917913289695
1695,2.0,219.0,0.4788984796053123
3327,4.0,375.0,0.4788546440930753
516,0.0,516.0,0.4788184290781937
1977,2.0,501.0,0.47876967802699033
2363,3.0,149.0,0.47875343910638746
3313,4.0,361.0,0.4784582897937102
957,1.0,219.0,0.4783914964870323
646,0.0,646.0,0.47835746403183044
2046,2.0,570.0,0.4783140344585024
630,0.0,630.0,0.47826644719536904
1289,1.0,551.0,0.478249292920202
815,1.0,77.0,0.4782136706751785
1909,2.0,433.0,0.4780742355148204
2003,2.0,527.0,0.47805204327666795
2144,2.0,668.0,0.47798757828063887
3474,4.0,522.0,0.47793774647287945
2356,3.0,142.0,0.4779042716597566
481,0.0,481.0,0.47782841673191245
1442,1.0,704.0,0.4776659299864545
852,1.0,114.0,0.4776493858161801
1385,1.0,647.0,0.47763034533895876
2194,2.0,718.0,0.4773202473125753
3157,4.0,205.0,0.4772647147203446
435,0.0,435.0,0.47719808395732044
3437,4.0,485.0,0.4771623957300968
2183,2.0,707.0,0.4771237478563529
1188,1.0,450.0,0.47709752964577135
3349,4.0,397.0,0.47706364778424337
2186,2.0,710.0,0.47688029475180416
597,0.0,597.0,0.4768122262614296
2171,2.0,695.0,0.4766888486251548
1941,2.0,465.0,0.476567646830774
1925,2.0,449.0,0.4765111893991927
1292,1.0,554.0,0.4762497197688116
2384,3.0,170.0,0.47611663591472897
175,0.0,175.0,0.47603011622432456
3380,4.0,428.0,0.47600376402152333
1000,1.0,262.0,0.47580712040863693
974,1.0,236.0,0.47578545439388376
3127,4.0,175.0,0.47575754088662814
1553,2.0,77.0,0.4757156739971622
3181,4.0,229.0,0.47566148585204915
2103,2.0,627.0,0.4755956471343834
3451,4.0,499.0,0.4753734156374012
3620,4.0,668.0,0.4752370206822476
1065,1.0,327.0,0.47520490181302555
3491,4.0,539.0,0.47481382559358143
1205,1.0,467.0,0.47472080849426
1381,1.0,643.0,0.474663434244303
145,0.0,145.0,0.4746126869013334
1008,1.0,270.0,0.4744968572669044
3419,4.0,467.0,0.47445244001764464
110,0.0,110.0,0.4743906542496512
371,0.0,371.0,0.47420258512532976
989,1.0,251.0,0.47416982787591677
1865,2.0,389.0,0.47401813495550693
3303,4.0,351.0,0.47371301637248275
1970,2.0,494.0,0.47366958239993917
493,0.0,493.0,0.4736547109113325
1367,1.0,629.0,0.4735793423129122
841,1.0,103.0,0.47352952159044825
415,0.0,415.0,0.47338452050735647
896,1.0,158.0,0.47333045593545386
1980,2.0,504.0,0.4732598053731556
1495,2.0,19.0,0.4731666104840768
378,0.0,378.0,0.4730335911910857
3107,4.0,155.0,0.4729673285378426
1528,2.0,52.0,0.4728283728452247
1889,2.0,413.0,0.47278583164293997
257,0.0,257.0,0.47277388253490216
1472,1.0,734.0,0.47271475907328453
1508,2.0,32.0,0.4726690155360531
1592,2.0,116.0,0.4725201337708955
1962,2.0,486.0,0.47236686964652275
946,1.0,208.0,0.47228135549976424
996,1.0,258.0,0.4722201320376498
44,0.0,44.0,0.4721870750332613
1718,2.0,242.0,0.4720298286591944
1967,2.0,491.0,0.4718175231040761
3561,4.0,609.0,0.4716425603112975
1171,1.0,433.0,0.4715227834053193
1143,1.0,405.0,0.4712743689482577
1951,2.0,475.0,0.4712136724202003
2337,3.0,123.0,0.47103183000947124
3410,4.0,458.0,0.47098089531765885
505,0.0,505.0,0.4706545447632563
987,1.0,249.0,0.4705621651324121
2060,2.0,584.0,0.47054342606189437
168,0.0,168.0,0.4703761556774533
1535,2.0,59.0,0.47037407558790556
1485,2.0,9.0,0.470242833021307
308,0.0,308.0,0.47011566105151936
587,0.0,587.0,0.47009023023435437
1588,2.0,112.0,0.4700672673190678
1006,1.0,268.0,0.4699975252329752
3565,4.0,613.0,0.4699681123136782
1213,1.0,475.0,0.46993812631309984
1101,1.0,363.0,0.4698890428210373
605,0.0,605.0,0.46986661184423495
3389,4.0,437.0,0.4697981906508377
2684,3.0,470.0,0.46966318868802803
3436,4.0,484.0,0.46966114325195174
1518,2.0,42.0,0.4694776545952869
1924,2.0,448.0,0.46946659693747383
1027,1.0,289.0,0.4694525042765074
3456,4.0,504.0,0.4694349798007169
1401,1.0,663.0,0.4692598294846435
1570,2.0,94.0,0.4689498936830292
1425,1.0,687.0,0.4688940165954947
3671,4.0,719.0,0.46878884814898547
705,0.0,705.0,0.46870339385969895
3282,4.0,330.0,0.46860639377774427
2058,2.0,582.0,0.46860547197500413
1015,1.0,277.0,0.46859192772197766
1290,1.0,552.0,0.46854948031448895
209,0.0,209.0,0.46854747452789747
1459,1.0,721.0,0.46817539433823563
1295,1.0,557.0,0.4679444334278966
1102,1.0,364.0,0.4677890342648683
3097,4.0,145.0,0.46760863390999763
956,1.0,218.0,0.46751496767425416
1368,1.0,630.0,0.46735764223032694
3149,4.0,197.0,0.46725260526895673
375,0.0,375.0,0.46718143577886206
1399,1.0,661.0,0.46716591744567926
3223,4.0,271.0,0.4671488484783983
827,1.0,89.0,0.46705198418145555
2099,2.0,623.0,0.467033406851602
557,0.0,557.0,0.4670163842557047
1265,1.0,527.0,0.46700611210617127
995,1.0,257.0,0.46698876661663236
3216,4.0,264.0,0.46693424204167444
1975,2.0,499.0,0.4668807549599925
991,1.0,253.0,0.46686123310803407
660,0.0,660.0,0.46684861151206625
891,1.0,153.0,0.46684410514506824
2981,4.0,29.0,0.4668230379713434
90,0.0,90.0,0.4667037461705822
865,1.0,127.0,0.4664125578596172
1908,2.0,432.0,0.466330195943399
903,1.0,165.0,0.466092147422308
3522,4.0,570.0,0.4659979726907775
3678,4.0,726.0,0.46594741087078395
3544,4.0,592.0,0.46585958709572084
1696,2.0,220.0,0.46570131230026024
3169,4.0,217.0,0.4656250619856167
1462,1.0,724.0,0.46557911177308275
1099,1.0,361.0,0.4654846947192355
17,0.0,17.0,0.46547971407215405
868,1.0,130.0,0.46538135920890733
1111,1.0,373.0,0.464971097769183
69,0.0,69.0,0.46494938792802487
1807,2.0,331.0,0.4649115369839052
1022,1.0,284.0,0.46475008624422665
1457,1.0,719.0,0.46472957804611115
1211,1.0,473.0,0.46470166408585556
1466,1.0,728.0,0.4646883001028512
746,1.0,8.0,0.4646383124905116
423,0.0,423.0,0.46463681642813603
745,1.0,7.0,0.46457520628315496
2936,3.0,722.0,0.46457124612761247
197,0.0,197.0,0.4644889476546735
1420,1.0,682.0,0.46416596770771734
3154,4.0,202.0,0.46400339779893485
846,1.0,108.0,0.4639377805626028
1484,2.0,8.0,0.4638270959033488
1050,1.0,312.0,0.4638123573199907
762,1.0,24.0,0.46377980759151793
3616,4.0,664.0,0.46365194998300563
3087,4.0,135.0,0.463336881061551
1103,1.0,365.0,0.4632132988192815
1230,1.0,492.0,0.46306929515358675
3382,4.0,430.0,0.46298045608474925
1337,1.0,599.0,0.4629006569322037
611,0.0,611.0,0.46276178514759725
1732,2.0,256.0,0.4626106127404155
1658,2.0,182.0,0.46251041849585084
1062,1.0,324.0,0.4621603579354674
3442,4.0,490.0,0.4620768901194793
918,1.0,180.0,0.4620508449707329
1394,1.0,656.0,0.4620257105671811
551,0.0,551.0,0.46201497052107743
1628,2.0,152.0,0.46198713033779426
2023,2.0,547.0,0.46169832857969717
842,1.0,104.0,0.4616765002962069
981,1.0,243.0,0.46150507008838426
3170,4.0,218.0,0.461484898466769
74,0.0,74.0,0.4613945704927035
2527,3.0,313.0,0.46134204227739883
1076,1.0,338.0,0.46130973869083114
1814,2.0,338.0,0.461284750998173
3560,4.0,608.0,0.46121082377168676
1616,2.0,140.0,0.46119843679175965
1959,2.0,483.0,0.4609696407071885
350,0.0,350.0,0.46096954770926213
1300,1.0,562.0,0.46089280369702923
888,1.0,150.0,0.46081993203554117
136,0.0,136.0,0.46075775033800825
1056,1.0,318.0,0.4607131106412907
1562,2.0,86.0,0.4607121843930141
1525,2.0,49.0,0.46069081618720187
1347,1.0,609.0,0.4605550765399238
3076,4.0,124.0,0.46045415614138396
3335,4.0,383.0,0.4604285169701814
3650,4.0,698.0,0.4602376701322274
1254,1.0,516.0,0.45994265598533324
2847,3.0,633.0,0.459786802422554
3321,4.0,369.0,0.4597328582543473
1526,2.0,50.0,0.45970983261387177
1054,1.0,316.0,0.4597063131993575
1720,2.0,244.0,0.45955363338403377
2974,4.0,22.0,0.45952198408794465
750,1.0,12.0,0.459493065928835
3247,4.0,295.0,0.4593664861206337
3604,4.0,652.0,0.45935984281828646
3341,4.0,389.0,0.45933368335626457
1612,2.0,136.0,0.4592287002231572
1922,2.0,446.0,0.45861740657810834
1632,2.0,156.0,0.4583432119472529
1801,2.0,325.0,0.45817388740774867
339,0.0,339.0,0.4581066393492019
1648,2.0,172.0,0.45803717418376566
1274,1.0,536.0,0.45796623737123676
1136,1.0,398.0,0.45795712877062467
1141,1.0,403.0,0.4578005835938368
3397,4.0,445.0,0.4577689683121918
1512,2.0,36.0,0.4575051290228975
1207,1.0,469.0,0.4573775691685411
3190,4.0,238.0,0.4573764297573484
3378,4.0,426.0,0.45709951770878
563,0.0,563.0,0.45704426392683395
1016,1.0,278.0,0.45693287383649794
1943,2.0,467.0,0.45668044927939744
2141,2.0,665.0,0.45657999224980517
664,0.0,664.0,0.45652917735280774
3599,4.0,647.0,0.4564720046052473
3103,4.0,151.0,0.4564313374143495
3433,4.0,481.0,0.456395413682672
3244,4.0,292.0,0.4563323852724144
1725,2.0,249.0,0.45630719966004274
2157,2.0,681.0,0.45628742026738833
1753,2.0,277.0,0.45610989099180466
1135,1.0,397.0,0.45596331555531777
2185,2.0,709.0,0.455911841367858
1701,2.0,225.0,0.4558474749651181
835,1.0,97.0,0.4558126899403505
1675,2.0,199.0,0.4557914777411909
3354,4.0,402.0,0.4555050909532441
338,0.0,338.0,0.45523400902469
1219,1.0,481.0,0.45499079334752446
2094,2.0,618.0,0.45495222898470233
1694,2.0,218.0,0.4548094808848525
912,1.0,174.0,0.4547992443942499
3440,4.0,488.0,0.45472438979936247
795,1.0,57.0,0.4546464614626773
1178,1.0,440.0,0.4544228823358649
1216,1.0,478.0,0.45434718860945367
1874,2.0,398.0,0.4542709340796147
1896,2.0,420.0,0.45404451663738266
1299,1.0,561.0,0.4540262156472683
3596,4.0,644.0,0.4536793340366302
1748,2.0,272.0,0.45359436368686223
1363,1.0,625.0,0.4534652385357887
643,0.0,643.0,0.45339465817708846
1689,2.0,213.0,0.453294386789454
3600,4.0,648.0,0.45322160363568065
1712,2.0,236.0,0.45312356406495846
3358,4.0,406.0,0.45301315371587947
1356,1.0,618.0,0.45301115866517694
37,0.0,37.0,0.4529281948505097
63,0.0,63.0,0.45281134501358644
1603,2.0,127.0,0.4527956758429976
3521,4.0,569.0,0.4527435105424229
1641,2.0,165.0,0.4527160677188564
1030,1.0,292.0,0.45247955356954606
3591,4.0,639.0,0.4523595268538736
1273,1.0,535.0,0.45233583481568673
3224,4.0,272.0,0.4523211302555733
3218,4.0,266.0,0.4522973043064913
590,0.0,590.0,0.45209146600487116
1140,1.0,402.0,0.4520100098770208
3077,4.0,125.0,0.45199611827959685
1040,1.0,302.0,0.45198807488596526
1971,2.0,495.0,0.4518671331356494
2119,2.0,643.0,0.45170071836652226
2204,2.0,728.0,0.4515464735217023
1119,1.0,381.0,0.45152135041224617
2395,3.0,181.0,0.4513251926558839
3348,4.0,396.0,0.4511587680177016
3186,4.0,234.0,0.4511319799312594
218,0.0,218.0,0.45105939326658817
1365,1.0,627.0,0.4509768014828288
353,0.0,353.0,0.45082453978019954
2401,3.0,187.0,0.45066769077247193
3201,4.0,249.0,0.4506256186864118
1078,1.0,340.0,0.4504557830416023
3264,4.0,312.0,0.4504406796943805
1060,1.0,322.0,0.45042141732662555
1009,1.0,271.0,0.4503610560640765
1875,2.0,399.0,0.45032670043560485
2671,3.0,457.0,0.45032220726119254
2760,3.0,546.0,0.45019648322267536
1079,1.0,341.0,0.45018915228721035
3350,4.0,398.0,0.4499115138211993
1988,2.0,512.0,0.4498637297042929
1201,1.0,463.0,0.44941565356819146
1777,2.0,301.0,0.44928255690927843
3510,4.0,558.0,0.449150359921876
1032,1.0,294.0,0.44913944934068684
3020,4.0,68.0,0.44913823021752897
1333,1.0,595.0,0.4491326694597163
2048,2.0,572.0,0.4490929445783385
1405,1.0,667.0,0.44904016359359233
1328,1.0,590.0,0.44879544433584273
1043,1.0,305.0,0.4487441565496355
222,0.0,222.0,0.4485120610966493
3182,4.0,230.0,0.4483378905086348
958,1.0,220.0,0.4482740804271881
1270,1.0,532.0,0.44821927700761
3276,4.0,324.0,0.44806956669777953
1231,1.0,493.0,0.4480228832734712
825,1.0,87.0,0.44783902847265966
806,1.0,68.0,0.44765166323883376
3447,4.0,495.0,0.4476097574893094
3443,4.0,491.0,0.4475363009814586
1857,2.0,381.0,0.44752584983865207
911,1.0,173.0,0.4471450909837109
1294,1.0,556.0,0.447003112178191
978,1.0,240.0,0.44676763774928485
3470,4.0,518.0,0.44662625131183065
1709,2.0,233.0,0.4464111591955773
97,0.0,97.0,0.44635734041716435
2158,2.0,682.0,0.44627857548628136
1968,2.0,492.0,0.4462752199045593
1170,1.0,432.0,0.44596045670107354
237,0.0,237.0,0.44587392569060924
2188,2.0,712.0,0.4453467205515296
3039,4.0,87.0,0.4453042344541833
3384,4.0,432.0,0.44524843486237575
1021,1.0,283.0,0.4451630604090502
3613,4.0,661.0,0.4451503252557516
571,0.0,571.0,0.4449881527634707
672,0.0,672.0,0.44405245066573173
784,1.0,46.0,0.44388410549180457
1225,1.0,487.0,0.44343605351307647
2719,3.0,505.0,0.44304703255692124
1830,2.0,354.0,0.44270976387860106
1116,1.0,378.0,0.44268317976756877
1259,1.0,521.0,0.44259511598087653
1919,2.0,443.0,0.44251805164909686
780,1.0,42.0,0.4424999400981271
1317,1.0,579.0,0.44243445239812007
1109,1.0,371.0,0.44234572307253384
1891,2.0,415.0,0.4421877327998649
612,0.0,612.0,0.44214103998962684
3402,4.0,450.0,0.4420915617355805
1324,1.0,586.0,0.44205103871118134
1019,1.0,281.0,0.4419077064524075
1649,2.0,173.0,0.4419070194167397
1227,1.0,489.0,0.44184832195956214
3307,4.0,355.0,0.4418476647443943
2136,2.0,660.0,0.4418433264798993
1684,2.0,208.0,0.44168024143901174
3057,4.0,105.0,0.4415573419147836
179,0.0,179.0,0.4413520260452305
532,0.0,532.0,0.4413054084524821
1427,1.0,689.0,0.4411658062085475
1563,2.0,87.0,0.4410996199319033
860,1.0,122.0,0.44108064024210203
2139,2.0,663.0,0.44103573979169153
3513,4.0,561.0,0.4409079549975744
1934,2.0,458.0,0.44081232061308806
1586,2.0,110.0,0.4407807433797284
2435,3.0,221.0,0.4407199090240539
1470,1.0,732.0,0.44065495589286485
1621,2.0,145.0,0.4405102022092553
782,1.0,44.0,0.44047317824523136
1742,2.0,266.0,0.4403411573277426
821,1.0,83.0,0.44005172686958594
2999,4.0,47.0,0.4400088290510209
1336,1.0,598.0,0.4399968087040409
7,0.0,7.0,0.4399310639982339
3399,4.0,447.0,0.43985428333720367
1995,2.0,519.0,0.43962538541227025
2067,2.0,591.0,0.43908750978085664
2017,2.0,541.0,0.4390651589150282
1308,1.0,570.0,0.43891178848407764
3337,4.0,385.0,0.4388722195715091
1515,2.0,39.0,0.43884783408228045
2134,2.0,658.0,0.43882072840529096
355,0.0,355.0,0.438487892675417
98,0.0,98.0,0.43834365083510596
1729,2.0,253.0,0.43832991389266474
2088,2.0,612.0,0.4381487665821808
627,0.0,627.0,0.43796612591088313
3551,4.0,599.0,0.43787111782268373
793,1.0,55.0,0.43769819754855255
1293,1.0,555.0,0.43763597220929307
826,1.0,88.0,0.4376343149298648
1776,2.0,300.0,0.43749576680201474
346,0.0,346.0,0.43738115987206794
292,0.0,292.0,0.437321022161266
87,0.0,87.0,0.4372994619453311
1897,2.0,421.0,0.43726302098086767
837,1.0,99.0,0.43715463724602155
817,1.0,79.0,0.43714987141943396
1388,1.0,650.0,0.43713520302727593
1281,1.0,543.0,0.4371344994410129
3538,4.0,586.0,0.4371295919560685
3289,4.0,337.0,0.4370149433769578
1031,1.0,293.0,0.4369014996402165
119,0.0,119.0,0.4368949634646888
1398,1.0,660.0,0.4368682860484512
1011,1.0,273.0,0.436834291520272
1806,2.0,330.0,0.4367039050597541
1916,2.0,440.0,0.4366084439161475
3062,4.0,110.0,0.43656720656041725
951,1.0,213.0,0.436509495664129
1033,1.0,295.0,0.4364390200599473
2989,4.0,37.0,0.43634608767302263
3520,4.0,568.0,0.43591991638731153
1792,2.0,316.0,0.4358156545446773
1082,1.0,344.0,0.43557740323356353
3063,4.0,111.0,0.43552653569147415
1168,1.0,430.0,0.4354005566161614
3588,4.0,636.0,0.4352669003692726
1797,2.0,321.0,0.43499111866900764
3458,4.0,506.0,0.43480410112279977
1770,2.0,294.0,0.43457846337011063
3016,4.0,64.0,0.4343818065130658
650,0.0,650.0,0.4342192849134757
2418,3.0,204.0,0.4341361715880888
1312,1.0,574.0,0.43411264861067655
771,1.0,33.0,0.4341081090461649
1266,1.0,528.0,0.43409916839683826
1923,2.0,447.0,0.43391469573148944
3435,4.0,483.0,0.43379776635843625
1940,2.0,464.0,0.4337822008711709
1322,1.0,584.0,0.43376707302621587
202,0.0,202.0,0.43375538784914824
847,1.0,109.0,0.43349571671318166
1629,2.0,153.0,0.4334324380780389
304,0.0,304.0,0.43333139013677924
68,0.0,68.0,0.43319069373689145
881,1.0,143.0,0.4330927857898198
226,0.0,226.0,0.432967824087928
2005,2.0,529.0,0.43270615237375476
1973,2.0,497.0,0.4323028245752527
1396,1.0,658.0,0.432137858922504
1989,2.0,513.0,0.4320705212299175
57,0.0,57.0,0.43183100522481466
1969,2.0,493.0,0.43142848474188966
830,1.0,92.0,0.4313688496935979
3211,4.0,259.0,0.4312580041827698
525,0.0,525.0,0.43123494945378593
3023,4.0,71.0,0.431233391841193
1550,2.0,74.0,0.4311868558901053
3056,4.0,104.0,0.43107778729777446
740,1.0,2.0,0.4310222123975498
2001,2.0,525.0,0.431007754896235
566,0.0,566.0,0.4307537621210309
1610,2.0,134.0,0.4304620922736073
3060,4.0,108.0,0.4304272802068838
3663,4.0,711.0,0.43027331959697346
1710,2.0,234.0,0.43005431550317796
555,0.0,555.0,0.4299351101034081
832,1.0,94.0,0.42988136099365515
2101,2.0,625.0,0.42969410834815447
767,1.0,29.0,0.42961719903359397
1002,1.0,264.0,0.4295162473946976
534,0.0,534.0,0.42950827225791943
3595,4.0,643.0,0.4289555601365975
917,1.0,179.0,0.42891007399346115
1224,1.0,486.0,0.428797749492958
3042,4.0,90.0,0.4281687923190207
3323,4.0,371.0,0.4280965046597742
3118,4.0,166.0,0.4280929269551299
3302,4.0,350.0,0.4280878545026018
333,0.0,333.0,0.42760464498863016
874,1.0,136.0,0.42755008957104423
2517,3.0,303.0,0.42740566068120023
3116,4.0,164.0,0.42737608027597485
726,0.0,726.0,0.4270865191951758
1351,1.0,613.0,0.4269487308081943
1487,2.0,11.0,0.4268360660359847
1251,1.0,513.0,0.4267426169077372
1859,2.0,383.0,0.4267203063511886
1384,1.0,646.0,0.4266341040196322
3481,4.0,529.0,0.42643164570949565
1133,1.0,395.0,0.4263408341856476
2410,3.0,196.0,0.4259911201801847
3589,4.0,637.0,0.4259143764738904
940,1.0,202.0,0.425840345547137
1106,1.0,368.0,0.42566414525678153
58,0.0,58.0,0.42535521477416316
3682,4.0,730.0,0.42526109185506233
2037,2.0,561.0,0.42525261127708214
310,0.0,310.0,0.42488938211124716
2930,3.0,716.0,0.42481125554194377
